model,year,price,mileage,engineSize,Make
26,2013,8999,178987,3.0,1
28,2011,6000,80183,2.0,1
33,2010,5999,118000,3.0,1
28,2017,13995,14646,2.0,1
33,2007,2995,124200,2.0,1
34,2012,7250,214000,3.0,1
33,2009,6495,122144,3.0,1
31,2016,17995,27203,2.0,1
33,2011,6495,66400,2.0,1
37,2016,13299,45795,2.0,1
30,2017,10999,79715,2.0,1
30,2016,14412,31838,1.5,1
33,2015,13695,30000,2.0,1
26,2015,13999,50700,2.0,1
33,2002,3999,85452,2.0,1
28,2012,5995,92000,1.6,1
28,2016,13995,62000,3.0,1
28,2018,15499,14287,2.0,1
26,2016,14999,42803,2.0,1
33,2017,19899,28091,2.0,1
31,2016,15689,60464,2.0,1
27,2012,17199,27352,3.0,1
33,2016,14399,68458,2.0,1
28,2017,13999,16398,1.5,1
33,2018,17399,32117,2.0,1
28,2016,10899,23407,1.5,1
31,2017,14999,62111,2.0,1
26,2016,13299,80823,2.0,1
28,2017,9199,83923,1.5,1
28,2016,10070,47413,1.5,1
37,2013,9999,53540,2.0,1
30,2016,12500,30626,1.5,1
31,2016,13399,60975,2.0,1
28,2015,10899,56278,1.5,1
30,2015,11499,90836,2.0,1
31,2015,15599,54213,2.0,1
30,2016,15199,66543,2.0,1
30,2016,17099,31540,2.0,1
26,2012,11400,86674,3.0,1
30,2016,11299,49981,1.5,1
31,2017,19399,30949,2.0,1
28,2016,11899,40911,1.5,1
28,2016,12999,20467,1.5,1
31,2018,18899,12086,2.0,1
33,2016,15999,43527,2.0,1
28,2017,20299,12952,3.0,1
30,2016,12599,18933,1.5,1
33,2015,9299,65412,2.0,1
29,2015,23499,65218,3.0,1
35,2016,20000,52135,2.0,1
30,2016,12357,17994,1.5,1
31,2016,15399,54055,2.0,1
31,2016,15699,41993,2.0,1
34,2016,31999,26185,2.0,1
33,2018,17250,15189,2.0,1
31,2017,18499,29383,2.0,1
28,2016,9999,46620,1.5,1
42,2016,14799,20266,2.0,1
30,2015,11999,19893,2.0,1
31,2015,14299,80614,2.0,1
33,2017,14999,27890,2.0,1
31,2017,17999,26807,2.0,1
33,2013,13999,35688,2.0,1
28,2016,11199,31095,1.5,1
33,2016,19499,29789,2.0,1
26,2016,15999,31228,2.0,1
37,2017,18499,32236,2.0,1
30,2016,15149,34608,2.0,1
33,2016,11269,86128,2.0,1
28,2016,10799,37087,1.5,1
33,2016,12789,74020,2.0,1
30,2016,12499,17586,1.5,1
37,2017,18499,41326,2.0,1
37,2016,14799,37032,2.0,1
35,2015,15199,95408,2.0,1
30,2017,14020,35732,2.0,1
33,2016,14000,23323,2.0,1
33,2016,18599,30333,2.0,1
37,2016,18199,30405,2.0,1
33,2016,16500,53867,2.0,1
31,2015,12999,90734,2.0,1
27,2013,16199,62068,3.0,1
33,2012,9199,62616,2.0,1
30,2016,8750,97147,1.5,1
33,2016,10740,91855,2.0,1
33,2012,9000,75840,2.0,1
33,2017,15599,38070,2.0,1
28,2016,12299,27545,2.0,1
30,2015,11999,41704,2.0,1
30,2014,10360,45868,2.0,1
28,2016,10999,21964,1.5,1
28,2013,7999,61295,1.6,1
26,2017,21999,30990,2.0,1
30,2014,15399,72203,3.0,1
28,2017,13899,19300,1.5,1
33,2016,18299,25431,2.0,1
26,2016,15599,37786,2.0,1
37,2016,17499,44890,2.0,1
30,2016,12999,24479,1.5,1
26,2016,14499,48863,2.0,1
28,2016,11399,26231,1.5,1
33,2016,16399,30894,2.0,1
28,2016,11899,25281,1.5,1
28,2015,8999,60761,2.0,1
33,2015,12999,27153,2.0,1
28,2017,13399,72814,1.5,1
30,2016,12699,13267,1.5,1
28,2014,9999,42994,1.6,1
32,2017,21299,33610,2.0,1
33,2014,13499,54842,2.0,1
35,2016,24999,28466,3.0,1
34,2016,31200,23747,2.0,1
34,2016,27799,31903,2.0,1
30,2016,12700,48841,2.0,1
35,2017,24999,35351,3.0,1
26,2016,12199,79234,2.0,1
26,2016,19999,22312,3.0,1
26,2017,19099,37401,2.0,1
28,2017,11099,62495,1.5,1
26,2016,17499,30754,2.0,1
33,2016,11099,88192,2.0,1
34,2016,23499,59154,3.0,1
33,2012,9999,36529,2.0,1
37,2014,9999,74012,2.0,1
34,2017,31499,23646,3.0,1
28,2017,19499,24482,3.0,1
33,2013,11599,54374,2.0,1
47,2013,19699,58125,4.0,1
33,2016,13899,62816,2.0,1
33,2016,10599,95217,2.0,1
26,2016,17199,14005,2.0,1
30,2016,9499,68848,1.5,1
31,2016,16299,24280,2.0,1
31,2016,15199,51194,2.0,1
33,2014,14449,51062,2.0,1
32,2012,11753,73701,2.0,1
33,2018,18899,25127,2.0,1
26,2014,14299,34758,2.0,1
28,2016,13499,30925,2.0,1
28,2019,15989,12212,1.5,1
28,2007,1500,167000,2.0,1
49,1999,3995,74282,1.9,1
33,2015,9299,98819,2.0,1
33,2017,20499,14500,2.0,1
28,2014,8499,43248,2.0,1
30,2016,8999,87743,1.5,1
49,1999,3995,51949,1.9,1
28,2012,7995,63635,2.0,1
28,2017,10999,46147,1.5,1
33,2016,15699,50310,2.0,1
28,2016,10999,31847,1.5,1
39,2018,23465,11941,2.0,1
28,2016,10899,46035,1.5,1
33,2016,12299,72280,2.0,1
33,2016,18995,23110,2.0,1
26,2016,12639,72924,2.0,1
26,2019,22495,21101,2.0,1
31,2016,17975,14000,2.0,1
33,2017,16745,50000,2.0,1
33,2016,15099,33158,2.0,1
33,2013,11199,49720,2.0,1
32,2014,15159,77129,2.0,1
26,2016,14079,74322,2.0,1
26,2015,13999,50558,2.0,1
31,2017,19259,29871,2.0,1
28,2016,9749,56044,1.5,1
28,2016,13499,40855,2.0,1
27,2016,20999,45140,3.0,1
30,2017,13799,14980,1.5,1
31,2018,19000,7970,2.0,1
33,2012,8750,54000,2.0,1
29,2017,52950,22000,6.6,1
27,2008,9495,67000,3.0,1
38,2015,28995,35000,3.0,1
28,2016,9995,30000,1.5,1
31,2016,15999,29041,2.0,1
31,2015,14799,51873,3.0,1
33,2018,18999,15377,3.0,1
28,2017,11339,41925,1.5,1
30,2016,10949,34489,1.5,1
33,2016,13969,41317,2.0,1
31,2016,19199,25000,3.0,1
28,2017,12499,20064,1.5,1
31,2016,14389,61688,2.0,1
28,2015,11699,33826,2.0,1
32,2017,23499,26986,2.0,1
30,2016,13899,24169,1.5,1
34,2008,7998,86800,3.0,1
27,2013,16600,57000,3.0,1
29,2012,10990,76000,3.0,1
28,2015,10569,27667,2.0,1
28,2016,13639,26016,1.5,1
28,2016,11469,33578,1.5,1
28,2016,10939,33243,1.5,1
28,2016,11819,26141,1.5,1
33,2014,11999,49969,2.0,1
30,2018,15199,14228,1.5,1
28,2016,9699,59751,1.5,1
33,2012,8569,85118,2.0,1
28,2016,11799,18644,1.5,1
28,2014,10999,38809,1.6,1
27,2016,20999,43483,3.0,1
28,2017,20299,35259,3.0,1
33,2015,16189,30345,2.0,1
30,2016,19849,41248,3.0,1
37,2014,10295,65000,2.0,1
26,2013,11995,70000,2.0,1
34,2013,15995,76000,3.0,1
28,2013,7995,56000,2.0,1
28,2016,15495,31000,2.0,1
30,2017,14750,10000,1.5,1
26,1996,5995,36000,2.8,1
28,2019,15989,9567,1.5,1
33,2015,14999,78680,3.0,1
28,2019,15199,10374,1.5,1
33,2015,11999,44379,2.0,1
37,2017,14226,41950,2.0,1
35,2015,17399,70601,2.0,1
32,2016,14299,83354,2.0,1
26,2013,14195,38000,2.0,1
33,2014,13299,41363,2.0,1
26,2015,13279,50355,2.0,1
26,2016,11799,97290,2.0,1
33,2016,16895,46003,3.0,1
28,2017,12399,22449,1.5,1
28,2019,15199,10514,1.5,1
28,2019,15989,12192,1.5,1
33,2015,11249,49520,2.0,1
27,2013,17339,52635,3.0,1
30,2016,11899,41312,2.0,1
28,2016,10799,37025,1.5,1
28,2016,12299,57701,2.0,1
42,2014,13499,44027,2.0,1
33,2017,16899,24501,2.0,1
32,2015,13999,51715,2.0,1
26,2007,3995,150000,2.0,1
29,2017,29995,73348,3.0,1
33,2016,16995,54153,2.0,1
28,2013,7295,71000,2.0,1
33,2016,14199,51098,2.0,1
28,2019,15199,11191,1.5,1
33,2014,9499,67911,2.0,1
33,2015,10999,55988,2.0,1
28,2016,13949,20867,1.5,1
28,2013,7579,81796,2.0,1
33,2014,13499,61829,3.0,1
30,2016,12299,39613,2.0,1
26,2016,19799,20724,3.0,1
31,2018,23999,9544,2.0,1
30,2016,8500,80250,2.0,1
33,2016,12295,72390,2.0,1
31,2014,17490,20030,2.0,1
30,2019,19718,7378,1.5,1
26,2014,12500,42007,2.0,1
28,2017,15595,24693,1.5,1
28,2018,18999,13760,2.0,1
30,2016,12299,11656,1.5,1
33,2013,7999,86000,2.0,1
31,2014,10599,105850,2.0,1
26,2015,12500,106170,3.0,1
33,2016,13695,64590,2.0,1
28,2016,10795,56800,1.5,1
28,2008,4695,101000,2.0,1
33,2012,8495,84000,2.0,1
28,2006,2995,90000,2.0,1
34,2016,27950,37900,3.0,1
33,2016,9500,88090,2.0,1
31,2015,10000,99340,2.0,1
33,2016,12795,75400,2.0,1
33,2016,16899,30803,2.0,1
33,2016,16899,45587,3.0,1
28,2016,10637,40245,1.5,1
28,2014,8299,80207,2.0,1
28,2014,11999,12528,1.6,1
28,2016,17499,42355,3.0,1
31,2016,17199,41589,3.0,1
33,2014,11399,41700,2.0,1
33,2017,23999,19500,3.0,1
32,2015,18999,42400,2.0,1
37,2018,22490,11592,2.0,1
34,2009,13190,68000,3.0,1
33,2008,4250,141000,3.0,1
33,2004,1445,162000,2.0,1
32,2019,33928,1799,2.0,1
28,2019,18989,20442,1.5,1
26,2017,21582,34179,2.0,1
31,2019,25449,6890,2.0,1
30,2019,22079,3980,2.0,1
30,2019,21540,4802,2.0,1
33,2017,19799,15668,2.0,1
31,2016,20641,24939,3.0,1
27,2017,22449,14400,3.0,1
32,2019,31449,4726,2.0,1
31,2016,22632,31910,3.0,1
31,2019,24607,3480,2.0,1
30,2020,27989,3890,1.5,1
30,2020,37989,3890,2.0,1
26,2017,22971,16151,2.0,1
37,2018,21309,1794,1.5,1
28,2016,10989,49761,1.5,1
30,2017,14485,21697,1.5,1
30,2015,14145,24322,2.0,1
32,2019,32281,2593,2.0,1
33,2019,28348,4884,2.0,1
28,2016,11495,54075,2.0,1
26,2017,16490,54678,2.0,1
26,2016,17338,34143,3.0,1
26,2017,19917,31996,2.0,1
31,2016,16107,46000,2.0,1
34,2019,51399,9803,3.0,1
28,2017,13806,20038,1.5,1
28,2016,19989,24322,3.0,1
31,2017,18299,19330,2.0,1
33,2015,16275,37676,3.0,1
34,2014,20995,72442,3.0,1
33,2016,13995,62730,2.0,1
33,2012,9975,64191,2.0,1
28,2013,7995,76941,2.0,1
29,2014,19995,51932,3.0,1
33,2016,14475,78878,2.0,1
33,2017,14500,74930,2.0,1
28,2015,9795,61140,2.0,1
30,2016,10500,115470,1.5,1
26,2015,11795,110540,3.0,1
33,2016,9195,93760,2.0,1
33,2013,9195,82260,2.0,1
30,2016,8500,94790,1.5,1
28,2014,9500,54020,2.0,1
33,2013,9000,73070,2.0,1
32,2012,11995,72040,2.0,1
33,1999,1200,82000,2.8,1
28,2012,10995,28000,2.0,1
33,2016,12000,97600,2.0,1
30,2015,10295,102900,2.0,1
37,2016,13295,71300,2.0,1
34,2011,11450,90734,3.0,1
28,2010,4995,93800,2.0,1
28,2014,10695,53310,2.0,1
26,2015,10395,114890,2.0,1
33,2014,7795,147110,2.0,1
28,2014,10695,64690,2.0,1
31,2017,14500,46350,2.0,1
27,2014,17500,51920,3.0,1
33,2017,15795,64000,2.0,1
26,2013,11295,76290,2.0,1
26,2016,11795,96620,2.0,1
30,2016,11295,68940,2.0,1
30,2015,5895,133670,2.0,1
28,2016,9295,60740,1.5,1
31,2016,14795,80380,2.0,1
33,2015,14000,75800,2.0,1
33,2011,11995,48000,2.0,1
37,2013,11995,32000,2.0,1
28,2012,8995,41000,2.0,1
42,2012,12495,40000,2.0,1
44,2012,23995,51000,4.4,1
42,2011,12995,26000,2.5,1
28,2014,14995,46000,3.0,1
28,2017,16000,16758,2.0,1
32,2019,34000,2483,2.0,1
30,2019,18250,6685,2.0,1
32,2019,38000,8794,3.0,1
38,2019,44889,299,3.0,1
30,2018,16500,17123,1.5,1
37,2016,17000,46968,2.0,1
37,2019,20000,12159,1.5,1
32,2019,35000,3252,2.0,1
26,2019,32490,5134,2.0,1
31,2018,21000,18000,2.0,1
28,2017,12250,24757,1.5,1
34,2017,38000,9038,4.4,1
30,2019,21975,9434,2.0,1
39,2019,23250,8579,1.5,1
32,2019,30900,2682,2.0,1
32,2019,30000,6797,2.0,1
31,2019,23500,8509,2.0,1
30,2017,15750,23200,2.0,1
26,2019,39889,6890,3.0,1
43,2019,64789,3890,3.0,1
33,2019,25229,6890,2.0,1
30,2019,25449,3890,2.0,1
31,2019,24229,3890,2.0,1
26,2019,28789,3890,2.0,1
31,2019,25449,6890,2.0,1
26,2019,28749,6890,2.0,1
29,2017,57000,11297,6.6,1
33,2011,3500,149958,2.0,1
33,2016,11000,111160,2.0,1
31,2017,13500,68410,2.0,1
31,2016,10695,85520,2.0,1
28,2012,5295,95360,2.0,1
30,2017,15999,24216,2.0,1
26,2014,12999,43208,2.0,1
26,2018,19999,31905,2.0,1
35,2016,19490,59000,2.0,1
28,2016,13490,40000,2.0,1
33,2013,9490,46000,1.6,1
28,2014,9790,59000,2.0,1
26,2013,14490,38000,2.0,1
32,2016,20990,23000,2.0,1
37,2010,6495,87300,2.0,1
26,2016,18759,10098,2.0,1
33,2017,19799,27273,3.0,1
37,2016,13899,38775,2.0,1
26,2016,17999,27193,3.0,1
26,2015,13999,59420,2.0,1
33,2016,15199,84252,2.0,1
33,2016,13849,20640,2.0,1
30,2017,17000,36824,2.0,1
42,2008,14000,63000,3.0,1
49,2001,5950,60000,2.2,1
31,2019,25500,3250,2.0,1
38,2019,40000,1326,3.0,1
33,2020,37000,4691,2.0,1
45,2019,72000,176,1.5,1
37,2019,26899,3980,2.0,1
31,2019,25949,1510,2.0,1
30,2019,26750,4259,3.0,1
28,2019,30000,8501,2.0,1
33,2016,16995,61630,3.0,1
28,2012,6995,93697,2.0,1
28,2013,6990,68000,1.6,1
47,2004,17850,60000,3.2,1
47,2004,19500,46000,3.2,1
42,2004,8750,39000,3.0,1
42,2011,10450,64250,2.5,1
33,2014,10750,59000,2.0,1
49,1997,3950,49000,1.9,1
49,1998,3950,56500,1.9,1
31,2019,24900,4980,2.0,1
37,2016,17100,24999,2.0,1
28,2017,13000,46000,1.5,1
28,2017,14925,31000,2.0,1
31,2014,19725,19500,3.0,1
28,2017,21100,11360,3.0,1
40,2017,36000,31931,4.4,1
30,2019,21250,10440,2.0,1
31,2016,15750,37484,2.0,1
34,2017,32000,29183,3.0,1
32,2017,20500,30448,2.0,1
33,2018,19250,28935,2.0,1
33,2015,13150,54204,2.0,1
26,2002,6990,78316,3.5,1
29,2016,23990,34000,3.0,1
34,2015,25990,47000,3.0,1
35,2015,17990,66000,2.0,1
34,2016,28990,29000,3.0,1
28,2012,8990,64000,2.0,1
37,2017,20990,8000,2.0,1
33,2016,18990,26000,2.0,1
28,2017,21990,18000,3.0,1
40,2017,31990,42000,3.0,1
31,2017,18000,22462,2.0,1
34,2017,27500,9748,3.0,1
32,2017,23250,10897,2.0,1
28,2017,19450,45000,3.0,1
33,2014,14990,27000,2.0,1
44,2016,35995,39200,4.4,1
33,2008,3990,123023,2.0,1
33,2008,5990,108000,3.0,1
33,2002,2990,121821,2.5,1
33,2004,3990,82785,2.5,1
33,2014,5990,138750,2.0,1
33,2014,12990,30000,2.0,1
28,2016,11990,39000,1.5,1
33,2015,14990,26000,2.0,1
44,2014,23490,55241,4.4,1
31,2014,18250,18000,3.0,1
32,2017,20500,32248,2.0,1
33,2016,18990,30000,3.0,1
30,2017,18990,14000,2.0,1
40,2018,34990,40000,3.0,1
33,2017,21990,24000,3.0,1
35,2019,34990,7000,2.0,1
37,2016,19990,20000,2.0,1
31,2015,22995,20454,3.0,1
26,2018,29995,9034,3.0,1
35,2016,23995,44572,3.0,1
26,2017,30995,38089,3.0,1
30,2016,19995,53472,3.0,1
33,2016,24495,45853,3.0,1
33,2015,18995,31500,3.0,1
26,2017,27495,43503,3.0,1
33,2014,10950,42000,2.0,1
34,2016,40950,20000,4.4,1
38,2019,40950,12000,3.0,1
28,2014,11990,24500,1.6,1
31,2013,16990,47770,2.0,1
33,2012,11500,41600,2.0,1
40,2014,16750,68787,3.0,1
28,2017,21490,20000,3.0,1
33,2014,13695,51000,2.0,1
31,2016,37940,21600,3.0,1
28,2013,9950,62000,2.0,1
43,2019,67950,15000,3.0,1
28,2012,6990,58000,2.0,1
26,2012,11990,84000,3.0,1
28,2010,5995,106000,2.0,1
28,2012,6750,60000,2.0,1
33,2017,15200,19147,2.0,1
33,2007,3885,97284,2.0,1
34,2014,20985,40000,3.0,1
28,2013,8485,36075,2.0,1
30,2018,18400,12004,1.5,1
28,2010,2450,117454,2.0,1
33,2012,7000,93819,2.0,1
33,2017,17650,29426,2.0,1
33,2013,9900,89543,2.0,1
28,2013,15300,39872,3.0,1
37,2015,16600,44105,2.0,1
36,2016,16500,35446,0.0,1
32,2016,19000,22492,2.0,1
32,2013,15500,30000,2.0,1
34,2016,26250,29614,3.0,1
27,2014,16500,59295,3.0,1
29,2019,49000,2000,2.0,1
34,2017,27000,21470,3.0,1
45,2015,37995,48800,1.5,1
34,2014,24999,52484,3.0,1
33,2013,7499,112000,2.0,1
28,2016,8999,94300,1.5,1
33,2016,17999,45000,3.0,1
28,2016,8999,106600,1.5,1
28,2016,12499,42150,1.5,1
49,1999,3950,58000,1.9,1
47,2009,16950,65000,4.0,1
47,2009,16950,65000,4.0,1
33,2008,5985,76000,3.0,1
33,2013,10985,70000,2.0,1
33,2013,10985,70000,2.0,1
26,2017,15995,59069,2.0,1
33,2013,11650,50708,2.0,1
28,2015,11995,32840,1.6,1
30,2016,15495,34391,1.5,1
37,2015,13495,30951,2.0,1
28,2014,15295,28893,3.0,1
37,2012,8999,41000,2.0,1
28,2015,15499,32000,3.0,1
33,2013,11999,40000,2.0,1
34,2014,19999,80000,2.0,1
32,2014,13999,106870,2.0,1
28,2016,9999,82850,1.5,1
31,2016,13999,43000,2.0,1
32,2011,9999,72500,2.0,1
28,2016,9495,49000,1.5,1
33,2009,6695,77000,2.0,1
26,2004,4250,90000,4.4,1
26,2012,9499,129000,3.0,1
26,2012,8950,56700,2.0,1
42,2004,1995,114000,2.2,1
32,2017,19980,55780,2.0,1
33,2018,24000,15331,3.0,1
34,2019,44000,11900,3.0,1
34,2017,31000,30749,3.0,1
28,2013,7500,29000,2.0,1
28,2009,5295,77000,2.0,1
27,2016,21795,27483,3.0,1
33,2013,9295,55125,2.0,1
28,2012,5495,73853,2.0,1
28,2013,14999,45000,3.0,1
34,2017,34999,30000,2.0,1
28,2013,8999,57000,2.0,1
28,2015,8999,97800,1.5,1
33,2014,11490,51783,2.0,1
35,2016,22490,57000,3.0,1
33,2009,5999,120000,3.0,1
34,2017,29950,23000,2.0,1
34,2016,39948,49000,0.0,1
42,2016,18948,10000,2.0,1
44,2018,65948,13500,4.4,1
44,2019,69948,13000,4.4,1
28,2017,17448,8000,1.5,1
34,2013,19948,43000,3.0,1
32,2014,15995,35000,2.0,1
34,2009,10890,71000,3.0,1
29,2007,5200,83000,2.5,1
28,2008,2999,92000,2.0,1
33,2016,15495,32000,2.0,1
28,2012,6495,78600,1.6,1
44,2019,69995,3700,4.4,1
30,2016,12695,42000,1.5,1
32,2007,4990,100000,3.0,1
33,2012,11490,89977,2.0,1
28,2012,7000,68397,2.0,1
32,2012,10800,62335,2.0,1
35,2015,21800,26722,3.0,1
42,2014,13200,37957,2.0,1
46,2018,23495,17000,3.0,1
46,2018,39995,6120,3.0,1
33,2011,7495,102000,3.0,1
26,2010,6980,164500,2.0,1
33,2012,6480,112000,2.0,1
33,2000,1550,93000,2.5,1
28,2018,14750,24791,1.5,1
37,2017,16780,33941,2.0,1
33,2002,2350,99000,2.2,1
34,2011,15980,46000,4.4,1
37,2013,7640,67000,2.0,1
32,2014,9990,107000,2.0,1
26,2012,11440,71000,3.0,1
32,2011,8440,85000,2.0,1
38,2018,36440,16000,3.0,1
33,2009,4740,91000,2.0,1
33,2009,3490,89000,2.0,1
26,2013,6990,108000,2.0,1
33,2006,2795,76000,2.0,1
28,2010,3350,93890,2.0,1
33,2007,2550,103000,2.0,1
39,2019,28000,2920,2.0,1
37,2016,21390,22595,2.0,1
26,2017,21390,33543,2.0,1
33,2012,7999,85000,2.0,1
28,2013,11999,33000,2.0,1
26,2010,11999,55000,4.4,1
26,2007,2499,129000,2.5,1
26,2010,6500,129000,3.0,1
29,2012,12495,41000,3.0,1
33,2013,11495,62000,2.0,1
38,2017,32000,24905,3.0,1
26,2018,26790,20000,2.0,1
26,2017,23880,6002,2.0,1
35,2019,55000,2233,3.0,1
30,2019,19190,12790,2.0,1
28,2015,14000,17543,2.0,1
33,2018,20490,12054,2.0,1
28,2017,14290,23674,1.5,1
28,2015,7740,85000,1.5,1
37,2018,19250,4972,2.0,1
39,2019,21400,11151,2.0,1
26,2018,19500,37281,2.0,1
26,2018,19500,42226,2.0,1
28,2017,14000,40511,2.0,1
37,2017,16400,29657,2.0,1
33,2018,17000,10877,1.5,1
28,2016,13000,21909,1.5,1
28,2017,21880,25611,3.0,1
34,2019,48000,7513,3.0,1
34,2019,65000,7374,3.0,1
28,2016,11200,17863,1.5,1
28,2017,12000,41927,2.0,1
33,2015,15300,51344,3.0,1
40,2019,57000,8480,3.0,1
30,2018,17890,9370,1.5,1
30,2020,31590,980,1.5,1
28,2013,9880,53346,1.6,1
37,2017,19490,27988,2.0,1
30,2016,13790,11338,2.0,1
39,2018,23000,10369,2.0,1
27,2016,18450,32449,3.0,1
31,2016,15750,62046,2.0,1
26,2015,13600,60892,2.0,1
30,2020,25000,2980,1.5,1
37,2014,12880,38206,2.0,1
30,2016,12590,45458,2.0,1
33,2018,26000,11261,3.0,1
30,2017,15000,41419,1.5,1
33,2017,18000,24599,2.0,1
31,2015,13000,56131,2.0,1
35,2016,21400,44352,2.0,1
35,2017,23900,23604,2.0,1
32,2016,16250,74838,2.0,1
33,2016,11000,68052,2.0,1
26,2017,16400,39728,2.0,1
33,2017,14200,24589,2.0,1
32,2016,19300,29281,2.0,1
28,2019,16900,4176,1.5,1
36,2017,20000,19178,0.6,1
28,2019,18700,9520,1.5,1
37,2017,17500,44882,2.0,1
33,2016,14300,20955,2.0,1
32,2013,13100,63505,2.0,1
33,2017,16400,66782,2.0,1
36,2017,19500,23956,0.6,1
31,2018,18300,37491,2.0,1
33,2017,16700,61968,2.0,1
34,2016,24000,72219,3.0,1
33,2018,18600,33254,2.0,1
33,2016,12700,47266,2.0,1
28,2013,9000,39856,2.0,1
33,2016,13850,32869,2.0,1
28,2017,11700,69643,2.0,1
28,2015,12950,74238,2.0,1
28,2015,11000,40829,1.5,1
33,2018,15000,39758,2.0,1
26,2017,16400,67287,2.0,1
28,2017,13200,24614,1.5,1
26,2016,16600,21166,2.0,1
37,2017,12700,62344,2.0,1
32,2015,12250,91083,2.0,1
37,2014,11000,37905,2.0,1
33,2016,14750,67801,2.0,1
33,2016,11300,73178,2.0,1
30,2015,10500,44056,1.5,1
26,2016,12250,83189,2.0,1
39,2020,33890,1980,2.0,1
34,2019,51890,5980,3.0,1
43,2019,69880,3980,3.0,1
26,2015,13400,56889,2.0,1
26,2017,15750,28762,2.0,1
32,2016,18850,56782,2.0,1
33,2020,43880,5980,2.0,1
30,2019,21390,9490,1.5,1
40,2019,56290,5980,3.0,1
29,2019,47890,7414,3.0,1
32,2017,24390,23389,2.0,1
30,2017,15100,31265,1.5,1
32,2016,13400,85575,2.0,1
32,2017,21700,21617,2.0,1
26,2017,14200,65319,2.0,1
33,2016,13000,34303,1.5,1
28,2016,10500,45340,1.5,1
37,2016,11950,89114,2.0,1
33,2013,10200,74561,2.0,1
33,2017,12750,41732,2.0,1
37,2016,16400,47406,2.0,1
29,2016,26800,30194,3.0,1
28,2016,9800,33835,1.5,1
26,2016,14000,48403,2.0,1
33,2013,8800,60863,2.0,1
30,2017,13000,28706,1.5,1
26,2017,16700,36164,2.0,1
31,2016,16700,43463,2.0,1
30,2015,13700,52541,2.0,1
37,2016,14500,51505,2.0,1
28,2016,13000,24297,1.5,1
33,2016,16000,34383,2.0,1
33,2017,13300,41685,2.0,1
37,2017,13400,44580,2.0,1
30,2018,17400,7209,1.5,1
28,2014,9000,39719,2.0,1
26,2015,13450,64560,2.0,1
35,2016,21900,20737,2.0,1
28,2017,13900,31672,2.0,1
33,2016,15800,16319,2.0,1
31,2019,25995,5000,2.0,1
30,2017,14300,22445,1.5,1
28,2016,12200,17941,1.5,1
28,2017,10500,48781,2.0,1
26,2014,11700,50347,2.0,1
26,2017,13900,69110,2.0,1
33,2016,13800,15539,2.0,1
26,2017,18700,28893,2.0,1
26,2017,15000,41026,2.0,1
34,2016,22900,42421,2.0,1
30,2017,11800,31601,1.5,1
34,2015,21000,32352,2.0,1
33,2013,6995,93729,1.6,1
33,2012,7995,77028,2.0,1
33,2006,4000,61808,2.0,1
37,2010,6495,90000,2.0,1
33,2014,13200,58436,2.0,1
30,2016,12200,33764,1.5,1
28,2017,11850,32285,2.0,1
28,2016,10800,27109,1.5,1
26,2019,24400,32025,2.0,1
29,2017,23800,22363,3.0,1
30,2017,14600,24170,1.5,1
33,2012,8500,73575,2.0,1
33,2014,15300,36846,3.0,1
33,2016,12400,34657,2.0,1
33,2017,12000,57363,2.0,1
28,2015,8800,59496,1.5,1
26,2016,13000,39178,2.0,1
30,2017,12900,22920,2.0,1
33,2015,9600,56398,2.0,1
28,2017,16700,25076,2.0,1
31,2016,13800,68589,2.0,1
28,2018,16700,16411,2.0,1
28,2016,11900,23109,1.5,1
28,2016,9100,81751,1.5,1
33,2016,12100,53855,2.0,1
28,2014,8800,35974,1.6,1
29,2012,12500,66294,3.0,1
33,2016,10800,80077,2.0,1
26,2015,14500,33731,2.0,1
32,2016,20800,26464,2.0,1
30,2016,12300,24073,1.5,1
26,2017,13800,81749,2.0,1
26,2017,16850,30262,2.0,1
33,2018,17400,32663,2.0,1
28,2017,14300,21323,1.5,1
30,2016,12400,44511,2.0,1
28,2015,10200,61296,2.0,1
32,2016,18800,46911,2.0,1
28,2016,10600,35590,1.5,1
31,2017,16500,62368,2.0,1
28,2012,8400,31609,2.0,1
26,2016,13500,91587,3.0,1
26,2016,16100,28344,2.0,1
33,2017,11700,39461,2.0,1
28,2017,9400,65681,2.0,1
31,2016,13300,83259,2.0,1
28,2016,9900,41475,1.5,1
30,2017,9800,51594,1.5,1
28,2018,14800,22961,1.5,1
33,2017,12300,40982,2.0,1
30,2016,12600,21819,1.5,1
28,2017,13900,18716,2.0,1
26,2017,13200,74619,2.0,1
35,2014,16700,44678,2.0,1
28,2014,11100,35051,2.0,1
28,2015,9000,46295,1.5,1
33,2014,11400,38055,2.0,1
33,2013,8995,51000,2.0,1
33,2015,13400,24741,2.0,1
33,2016,12300,33038,2.0,1
33,2013,9500,32122,1.6,1
28,2017,11500,23574,1.5,1
37,2016,12600,71848,2.0,1
34,2015,22100,65879,3.0,1
33,2017,12200,50649,2.0,1
31,2017,20900,18098,2.0,1
28,2015,11500,21565,2.0,1
33,2016,14500,55927,2.0,1
28,2017,13100,28850,1.5,1
33,2017,15800,28588,2.0,1
28,2016,12400,42309,2.0,1
26,2016,11000,89823,2.0,1
33,2016,16600,23114,3.0,1
33,2016,13900,59341,2.0,1
28,2016,8495,83830,1.5,1
26,2014,7995,126100,2.0,1
